Recording timestamp	Sensor	Project name	Participant name	Recording name	Recording duration	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average validation accuracy (mm)	Average validation precision SD (mm)	Average validation precision RMS (mm)	Average validation accuracy (degrees)	Average validation precision SD (degrees)	Average validation precision RMS (degrees)	Average validation accuracy (pixels)	Average validation precision SD (pixels)	Average validation precision RMS (pixels)	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point left X (DACSmm)	Gaze point left Y (DACSmm)	Gaze point right X (DACSmm)	Gaze point right Y (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Presented Stimulus name	Presented Media name	Presented Media width	Presented Media height	Presented Media position X (DACSpx)	Presented Media position Y (DACSpx)	Original Media width	Original Media height	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	Client area position X (DACSpx)	Client area position Y (DACSpx)	Viewport position X	Viewport position Y	Viewport width	Viewport height	Full page width	Full page height	Mouse position X	Mouse position Y
210	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
218	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
226	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
235	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
243	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
251	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
260	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
268	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
276	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
285	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
293	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
301	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
310	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
318	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
326	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
335	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
343	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
351	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
360	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
368	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
376	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
385	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
393	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
401	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	300.0	1.0														
410	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1164.0	823.0	1164.0	823.0			0.17531	0.19092	-0.96583				4.9		Valid	Invalid	218.0	115.3	561.9				320.0	226.3																	Saccade	33.0	1.0														
418	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1167.0	867.0	1167.0	867.0			0.17573	0.21049	-0.96167				4.82		Valid	Invalid	218.4	115.5	561.5				321.0	238.4																	Saccade	33.0	1.0														
426	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1176.0	895.0	1176.0	895.0			0.1788	0.22296	-0.95829				4.75		Valid	Invalid	218.8	115.6	561.2				323.5	246.2																	Saccade	33.0	1.0														
435	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												1174.0	844.0	1174.0	844.0			0.17799	0.19974	-0.96355				4.82		Valid	Invalid	219.3	115.7	561.0				322.9	232.0																	Saccade	33.0	1.0														
443	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	100.0	2.0														
451	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	100.0	2.0														
460	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	100.0	2.0														
468	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	100.0	2.0														
476	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	100.0	2.0														
485	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	100.0	2.0														
493	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	100.0	2.0														
501	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	100.0	2.0														
510	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	100.0	2.0														
518	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	100.0	2.0														
526	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	100.0	2.0														
535	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	100.0	2.0														
543	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												924.0	752.0			924.0	752.0				-0.04899	0.15502	-0.9867		5.02	Invalid	Valid				281.9	119.2	557.9			254.2	206.9															Saccade	33.0	2.0														
551	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												917.0	713.0			917.0	713.0				-0.05282	0.13565	-0.98935		5.15	Invalid	Valid				282.0	119.5	557.5			252.2	196.0															Saccade	33.0	2.0														
560	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												916.0	841.0	916.0	841.0			0.05031	0.19869	-0.97877				4.68		Valid	Invalid	223.4	118.4	556.4				252.0	231.4																	Saccade	33.0	2.0														
568	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												950.0	869.0	950.0	869.0			0.06647	0.21102	-0.97522				4.69		Valid	Invalid	223.4	118.6	556.5				261.4	239.0																	Saccade	33.0	2.0														
576	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												957.0	837.0	957.0	837.0			0.06964	0.1957	-0.97819				4.79		Valid	Invalid	223.5	118.8	556.4				263.1	230.2																	Unclassified	8.0	1.0														
585	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												961.0	832.0	961.0	832.0			0.07141	0.19294	-0.97861				4.81		Valid	Invalid	223.6	119.2	556.1				264.2	228.8																	Saccade	42.0	3.0														
593	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												940.0	821.0	961.0	885.0	918.0	757.0	0.07126	0.21698	-0.97357	-0.0533	0.15499	-0.98648	4.73	5.1	Valid	Valid	223.7	119.4	556.1	282.6	120.8	556.7	264.4	243.4	252.5	208.2															Saccade	42.0	3.0														
601	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												943.0	812.0	963.0	872.0	922.0	752.0	0.07221	0.21063	-0.9749	-0.05141	0.1519	-0.98706	4.76	5.1	Valid	Valid	223.8	119.7	555.9	282.7	121.0	556.6	265.0	239.8	253.7	206.7															Saccade	42.0	3.0														
610	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												940.0	795.0	965.0	838.0	914.0	751.0	0.07312	0.19489	-0.9781	-0.05559	0.1517	-0.98686	4.83	5.1	Valid	Valid	223.8	119.8	556.0	282.8	121.0	556.9	265.4	230.6	251.4	206.6															Saccade	42.0	3.0														
618	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												937.0	784.0	961.0	813.0	914.0	756.0	0.07106	0.18296	-0.98055	-0.05595	0.15392	-0.9865	4.88	5.1	Valid	Valid	223.9	119.7	556.3	282.8	120.9	557.1	264.2	223.5	251.2	207.9															Saccade	42.0	3.0														
626	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												936.0	771.0	958.0	797.0	914.0	745.0	0.06979	0.17557	-0.98199	-0.05582	0.14886	-0.98728	4.9	5.1	Valid	Valid	223.9	119.6	556.3	282.9	120.9	557.2	263.4	219.1	251.4	204.9															Fixation	150.0	1.0	934.0	771.0												
635	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												935.0	771.0	956.0	794.0	914.0	748.0	0.06861	0.17474	-0.98222	-0.056	0.15071	-0.98699	4.91	5.1	Valid	Valid	223.9	119.3	556.7	282.9	120.5	557.7	262.8	218.4	251.2	205.7															Fixation	150.0	1.0	934.0	771.0												
643	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												935.0	766.0	955.0	783.0	914.0	748.0	0.06846	0.17007	-0.98305	-0.05577	0.15101	-0.98696	4.93	5.11	Valid	Valid	223.9	119.0	557.1	282.9	120.2	558.1	262.7	215.4	251.3	205.6															Fixation	150.0	1.0	934.0	771.0												
651	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												934.0	769.0	951.0	785.0	917.0	753.0	0.06635	0.17111	-0.98301	-0.05407	0.15417	-0.98656	4.93	5.11	Valid	Valid	223.8	118.8	557.3	282.8	119.9	558.5	261.4	215.8	252.2	207.2															Fixation	150.0	1.0	934.0	771.0												
660	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												934.0	771.0	953.0	791.0	915.0	752.0	0.06755	0.17428	-0.98238	-0.05483	0.15428	-0.9865	4.94	5.11	Valid	Valid	223.7	118.5	557.5	282.7	119.5	559.1	262.0	217.4	251.7	206.9															Fixation	150.0	1.0	934.0	771.0												
668	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												935.0	771.0	950.0	790.0	920.0	752.0	0.06651	0.17438	-0.98243	-0.05213	0.15451	-0.98662	4.95	5.11	Valid	Valid	223.6	118.2	558.0	282.6	119.1	559.4	261.4	217.2	253.1	206.7															Fixation	150.0	1.0	934.0	771.0												
676	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												932.0	767.0	949.0	787.0	915.0	748.0	0.0659	0.1733	-0.98266	-0.05446	0.15291	-0.98674	4.95	5.12	Valid	Valid	223.4	117.9	558.3	282.5	118.8	559.8	260.9	216.4	251.6	205.6															Fixation	150.0	1.0	934.0	771.0												
685	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												932.0	771.0	951.0	788.0	913.0	754.0	0.0671	0.17409	-0.98244	-0.05501	0.1564	-0.98616	4.95	5.12	Valid	Valid	223.3	117.7	558.6	282.3	118.5	560.2	261.4	216.7	251.1	207.4															Fixation	150.0	1.0	934.0	771.0												
693	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												933.0	766.0	952.0	780.0	914.0	751.0	0.06795	0.17079	-0.98296	-0.05427	0.15522	-0.98639	4.95	5.12	Valid	Valid	223.1	117.4	559.1	282.2	118.4	560.3	261.7	214.5	251.3	206.5															Fixation	150.0	1.0	934.0	771.0												
701	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												933.0	769.0	950.0	789.0	916.0	750.0	0.06742	0.17512	-0.98224	-0.05307	0.15506	-0.98648	4.96	5.12	Valid	Valid	222.9	117.2	559.3	282.0	118.1	560.8	261.3	216.9	251.8	206.2															Fixation	150.0	1.0	934.0	771.0												
710	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												934.0	765.0	953.0	783.0	916.0	748.0	0.06889	0.17235	-0.98262	-0.05253	0.15458	-0.98658	4.96	5.13	Valid	Valid	222.8	117.1	559.6	281.9	117.9	561.1	262.0	215.2	252.0	205.8															Fixation	150.0	1.0	934.0	771.0												
718	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												935.0	771.0	953.0	790.0	917.0	753.0	0.06926	0.17586	-0.98198	-0.05183	0.15692	-0.98625	4.97	5.13	Valid	Valid	222.6	116.8	560.0	281.7	117.7	561.5	262.1	217.1	252.2	207.0															Fixation	150.0	1.0	934.0	771.0												
726	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												935.0	772.0	952.0	793.0	917.0	750.0	0.06905	0.17766	-0.98167	-0.05152	0.15586	-0.98643	4.97	5.13	Valid	Valid	222.5	116.7	560.2	281.6	117.5	561.8	261.9	218.1	252.3	206.3															Fixation	150.0	1.0	934.0	771.0												
735	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												936.0	775.0	950.0	795.0	921.0	756.0	0.06819	0.17845	-0.98158	-0.04941	0.15884	-0.98607	4.98	5.14	Valid	Valid	222.4	116.6	560.5	281.5	117.4	562.1	261.4	218.5	253.4	207.9															Fixation	150.0	1.0	934.0	771.0												
743	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												937.0	774.0	954.0	796.0	920.0	753.0	0.07011	0.17918	-0.98132	-0.04981	0.15733	-0.98629	4.98	5.14	Valid	Valid	222.4	116.5	560.8	281.5	117.3	562.4	262.5	218.9	253.1	207.0															Fixation	150.0	1.0	934.0	771.0												
751	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												935.0	774.0	953.0	794.0	917.0	754.0	0.06937	0.17824	-0.98154	-0.05142	0.15795	-0.98611	4.98	5.15	Valid	Valid	222.4	116.4	561.2	281.5	117.2	562.8	262.0	218.3	252.1	207.3															Fixation	150.0	1.0	934.0	771.0												
760	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												934.0	771.0	951.0	787.0	917.0	754.0	0.06828	0.17525	-0.98215	-0.05106	0.15823	-0.98608	4.98	5.15	Valid	Valid	222.4	116.3	561.5	281.5	117.0	563.3	261.4	216.5	252.3	207.4															Fixation	150.0	1.0	934.0	771.0												
768	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												937.0	783.0	956.0	803.0	917.0	763.0	0.07103	0.18236	-0.98066	-0.05114	0.16238	-0.9854	4.97	5.16	Valid	Valid	222.3	116.2	561.8	281.5	116.9	563.7	263.0	220.7	252.2	209.8															Fixation	150.0	1.0	934.0	771.0												
776	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												937.0	788.0	957.0	819.0	918.0	756.0	0.0711	0.19031	-0.97915	-0.05084	0.15935	-0.98591	4.95	5.16	Valid	Valid	222.3	116.1	562.1	281.4	116.8	564.0	263.2	225.4	252.4	207.9															Saccade	50.0	4.0														
785	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												940.0	803.0	962.0	845.0	919.0	760.0	0.07327	0.20217	-0.97661	-0.05016	0.16155	-0.98559	4.92	5.17	Valid	Valid	222.3	115.9	562.6	281.4	116.6	564.4	264.5	232.4	252.7	209.1															Saccade	50.0	4.0														
793	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												941.0	823.0	964.0	886.0	918.0	760.0	0.07417	0.22108	-0.97243	-0.05042	0.16143	-0.9856	4.84	5.16	Valid	Valid	222.3	115.8	563.0	281.4	116.5	564.7	265.2	243.8	252.5	209.0															Saccade	50.0	4.0														
801	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												933.0	837.0	954.0	864.0	912.0	809.0	0.0693	0.21134	-0.97495	-0.05317	0.18442	-0.98141	4.87	5.09	Valid	Valid	222.2	115.5	563.4	281.3	116.2	565.1	262.3	237.7	250.7	222.4															Saccade	50.0	4.0														
810	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												924.0	787.0	941.0	762.0	906.0	811.0	0.06397	0.16458	-0.98429	-0.05563	0.18572	-0.98103	5.07	5.07	Valid	Valid	222.1	115.2	563.9	281.3	116.0	565.5	258.8	209.5	249.2	223.1															Saccade	50.0	4.0														
818	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0												960.0	793.0	985.0	886.0	936.0	699.0	0.08382	0.22155	-0.97154	-0.0417	0.13397	-0.99011	4.74	5.32	Valid	Valid	222.1	115.0	564.2	281.2	115.8	565.9	270.8	243.7	257.4	192.3															Saccade	50.0	4.0														
826	Eye Tracker	MiniVLAT	Participant26	Recording10	279850	MiniVLAT	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																										Invalid	Invalid																									EyesNotFound	125.0	3.0														
