Recording timestamp	Sensor	Project name	Participant name	Recording name	Recording duration	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Average calibration accuracy (pixels)	Average calibration precision SD (pixels)	Average calibration precision RMS (pixels)	Average validation accuracy (mm)	Average validation precision SD (mm)	Average validation precision RMS (mm)	Average validation accuracy (degrees)	Average validation precision SD (degrees)	Average validation precision RMS (degrees)	Average validation accuracy (pixels)	Average validation precision SD (pixels)	Average validation precision RMS (pixels)	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point left X (DACSmm)	Gaze point left Y (DACSmm)	Gaze point right X (DACSmm)	Gaze point right Y (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Presented Stimulus name	Presented Media name	Presented Media width	Presented Media height	Presented Media position X (DACSpx)	Presented Media position Y (DACSpx)	Original Media width	Original Media height	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	Client area position X (DACSpx)	Client area position Y (DACSpx)	Viewport position X	Viewport position Y	Viewport width	Viewport height	Full page width	Full page height	Mouse position X	Mouse position Y
529272	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					708.0	393.0	698.0	387.0	718.0	400.0	-0.06138	-0.0152	-0.998	-0.16298	-0.00896	-0.98659	4.43	3.48	Valid	Valid	227.9	115.2	583.1	292.5	115.2	576.0	192.0	106.3	197.3	110.0															Saccade	92.0	1.0														
537606	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					689.0	345.0	687.0	336.0	692.0	355.0	-0.06653	-0.03873	-0.99703	-0.17443	-0.03002	-0.98421	4.44	3.5	Valid	Valid	227.8	115.1	583.2	292.4	115.1	576.0	188.9	92.4	190.3	97.6															Saccade	92.0	1.0														
545940	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					659.0	315.0	658.0	311.0	659.0	318.0	-0.07978	-0.05047	-0.99553	-0.18926	-0.04707	-0.9808	4.45	3.52	Valid	Valid	227.7	115.1	583.0	292.3	115.1	575.8	181.0	85.5	181.2	87.5															Saccade	92.0	1.0														
554274	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					644.0	283.0	649.0	282.0	639.0	285.0	-0.0839	-0.06418	-0.99441	-0.1979	-0.06252	-0.97823	4.46	3.53	Valid	Valid	227.7	115.1	583.0	292.3	115.1	575.7	178.5	77.4	175.8	78.3															Saccade	92.0	1.0														
562607	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					647.0	275.0	652.0	273.0	643.0	276.0	-0.08253	-0.06822	-0.99425	-0.19625	-0.06666	-0.97828	4.46	3.54	Valid	Valid	227.6	115.1	582.9	292.3	115.1	575.7	179.3	75.1	176.8	75.9															Fixation	200.0	2.0	642.0	274.0												
570941	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					648.0	294.0	652.0	288.0	644.0	300.0	-0.08232	-0.06154	-0.9947	-0.1959	-0.05557	-0.97905	4.47	3.54	Valid	Valid	227.6	115.2	582.9	292.4	115.1	575.7	179.4	79.1	177.2	82.4															Fixation	200.0	2.0	642.0	274.0												
579275	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					647.0	284.0	648.0	282.0	645.0	286.0	-0.08411	-0.06434	-0.99438	-0.19569	-0.06226	-0.97869	4.48	3.55	Valid	Valid	227.6	115.2	582.8	292.4	115.2	575.6	178.3	77.5	177.3	78.6															Fixation	200.0	2.0	642.0	274.0												
587607	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					647.0	276.0	650.0	275.0	643.0	278.0	-0.08341	-0.06765	-0.99422	-0.19634	-0.06606	-0.97831	4.48	3.56	Valid	Valid	227.6	115.2	582.8	292.4	115.2	575.5	178.7	75.6	176.9	76.3															Fixation	200.0	2.0	642.0	274.0												
595941	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					646.0	277.0	648.0	273.0	643.0	281.0	-0.08403	-0.06847	-0.99411	-0.1965	-0.06448	-0.97838	4.49	3.57	Valid	Valid	227.5	115.2	582.8	292.5	115.1	575.6	178.3	75.1	176.9	77.2															Fixation	200.0	2.0	642.0	274.0												
604275	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					644.0	276.0	646.0	272.0	642.0	279.0	-0.0851	-0.06904	-0.99398	-0.19683	-0.0651	-0.97827	4.49	3.57	Valid	Valid	227.5	115.2	582.7	292.5	115.1	575.6	177.7	74.8	176.7	76.8															Fixation	200.0	2.0	642.0	274.0												
612608	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					644.0	277.0	648.0	272.0	640.0	281.0	-0.08437	-0.06886	-0.99405	-0.19815	-0.0643	-0.97806	4.5	3.58	Valid	Valid	227.5	115.3	582.7	292.5	115.2	575.5	178.1	74.9	175.9	77.4															Fixation	200.0	2.0	642.0	274.0												
620941	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					644.0	274.0	647.0	271.0	641.0	276.0	-0.08483	-0.06926	-0.99399	-0.19769	-0.06691	-0.97798	4.51	3.58	Valid	Valid	227.5	115.3	582.7	292.5	115.2	575.4	177.8	74.7	176.2	75.9															Fixation	200.0	2.0	642.0	274.0												
629276	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					645.0	273.0	649.0	271.0	641.0	276.0	-0.08373	-0.06944	-0.99407	-0.19768	-0.06685	-0.97798	4.51	3.59	Valid	Valid	227.5	115.2	582.7	292.6	115.2	575.5	178.5	74.5	176.3	75.9															Fixation	200.0	2.0	642.0	274.0												
637609	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					644.0	273.0	646.0	270.0	642.0	275.0	-0.08519	-0.06999	-0.9939	-0.19702	-0.06701	-0.97811	4.52	3.6	Valid	Valid	227.6	115.2	582.7	292.6	115.2	575.6	177.6	74.2	176.7	75.7															Fixation	200.0	2.0	642.0	274.0												
645942	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					643.0	274.0	648.0	268.0	639.0	281.0	-0.08425	-0.07107	-0.99391	-0.19874	-0.06459	-0.97792	4.53	3.61	Valid	Valid	227.6	115.2	582.7	292.6	115.2	575.5	178.2	73.6	175.7	77.2															Fixation	200.0	2.0	642.0	274.0												
654276	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					642.0	273.0	646.0	270.0	639.0	275.0	-0.08536	-0.06999	-0.99389	-0.19876	-0.06709	-0.97775	4.54	3.61	Valid	Valid	227.6	115.3	582.6	292.7	115.2	575.4	177.5	74.2	175.7	75.7															Fixation	200.0	2.0	642.0	274.0												
662610	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					641.0	272.0	642.0	267.0	639.0	276.0	-0.08723	-0.07125	-0.99364	-0.19859	-0.06669	-0.97781	4.55	3.62	Valid	Valid	227.6	115.3	582.6	292.7	115.2	575.4	176.5	73.5	175.8	76.0															Fixation	200.0	2.0	642.0	274.0												
670943	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					639.0	271.0	640.0	267.0	639.0	274.0	-0.08822	-0.07125	-0.99355	-0.19871	-0.06768	-0.97772	4.55	3.63	Valid	Valid	227.6	115.2	582.6	292.7	115.2	575.5	175.9	73.5	175.8	75.3															Fixation	200.0	2.0	642.0	274.0												
679277	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					639.0	272.0	639.0	268.0	638.0	275.0	-0.08831	-0.07078	-0.99358	-0.19903	-0.0671	-0.97769	4.56	3.63	Valid	Valid	227.6	115.2	582.6	292.8	115.1	575.6	175.9	73.7	175.6	75.6															Fixation	200.0	2.0	642.0	274.0												
687610	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					640.0	273.0	640.0	271.0	639.0	275.0	-0.08797	-0.06924	-0.99371	-0.19893	-0.06724	-0.9777	4.57	3.64	Valid	Valid	227.7	115.2	582.6	292.8	115.2	575.4	176.1	74.6	175.7	75.6															Fixation	200.0	2.0	642.0	274.0												
695943	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					642.0	275.0	645.0	273.0	639.0	277.0	-0.08605	-0.06853	-0.99393	-0.1989	-0.06609	-0.97779	4.58	3.65	Valid	Valid	227.7	115.2	582.6	292.8	115.2	575.4	177.3	75.1	175.8	76.3															Fixation	200.0	2.0	642.0	274.0												
704276	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					641.0	271.0	644.0	269.0	638.0	273.0	-0.0862	-0.07042	-0.99379	-0.19923	-0.06791	-0.9776	4.58	3.65	Valid	Valid	227.7	115.2	582.6	292.9	115.1	575.6	177.2	73.9	175.6	75.2															Fixation	200.0	2.0	642.0	274.0												
712609	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					639.0	276.0	639.0	275.0	639.0	277.0	-0.08881	-0.0676	-0.99375	-0.1991	-0.06629	-0.97774	4.6	3.66	Valid	Valid	227.8	115.2	582.6	292.9	115.1	575.5	175.7	75.5	175.7	76.1															Fixation	200.0	2.0	642.0	274.0												
720941	Eye Tracker	Project28	Participant1	Recording1	267125	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0																					636.0	271.0	636.0	268.0	637.0	275.0	-0.09012	-0.07084	-0.99341	-0.20019	-0.06727	-0.97744	4.6	3.67	Valid	Valid	227.8	115.1	582.7	292.9	115.2	575.4	174.9	73.6	175.1	75.6															Fixation	200.0	2.0	642.0	274.0												
