Recording timestamp	Sensor	Project name	Participant name	Recording name	Recording duration	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Average calibration accuracy (pixels)	Average calibration precision SD (pixels)	Average calibration precision RMS (pixels)	Average validation accuracy (mm)	Average validation precision SD (mm)	Average validation precision RMS (mm)	Average validation accuracy (degrees)	Average validation precision SD (degrees)	Average validation precision RMS (degrees)	Average validation accuracy (pixels)	Average validation precision SD (pixels)	Average validation precision RMS (pixels)	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point left X (DACSmm)	Gaze point left Y (DACSmm)	Gaze point right X (DACSmm)	Gaze point right Y (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Presented Stimulus name	Presented Media name	Presented Media width	Presented Media height	Presented Media position X (DACSpx)	Presented Media position Y (DACSpx)	Original Media width	Original Media height	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	Client area position X (DACSpx)	Client area position Y (DACSpx)	Viewport position X	Viewport position Y	Viewport width	Viewport height	Full page width	Full page height	Mouse position X	Mouse position Y
135	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																									EyesNotFound	192.0	1.0														
144	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																									EyesNotFound	192.0	1.0														
148	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											EyesNotFound	192.0	1.0													-160.0	1069.0
152	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																									EyesNotFound	192.0	1.0														
160	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																									EyesNotFound	192.0	1.0														
164	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											EyesNotFound	192.0	1.0													-184.0	1063.0
169	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																									EyesNotFound	192.0	1.0														
177	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																									EyesNotFound	192.0	1.0														
180	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											EyesNotFound	192.0	1.0													-194.0	1061.0
185	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																									EyesNotFound	192.0	1.0														
194	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																									EyesNotFound	192.0	1.0														
196	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											EyesNotFound	192.0	1.0													-210.0	1056.0
202	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																									EyesNotFound	192.0	1.0														
210	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																									EyesNotFound	192.0	1.0														
216	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											EyesNotFound	192.0	1.0													-231.0	1049.0
219	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																									EyesNotFound	192.0	1.0														
227	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																									EyesNotFound	192.0	1.0														
228	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											EyesNotFound	192.0	1.0													-266.0	1036.0
235	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																									EyesNotFound	192.0	1.0														
244	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																									EyesNotFound	192.0	1.0														
244	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											EyesNotFound	192.0	1.0													-291.0	1027.0
252	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																									EyesNotFound	192.0	1.0														
260	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											EyesNotFound	192.0	1.0													-349.0	1007.0
260	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																									EyesNotFound	192.0	1.0														
269	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																									EyesNotFound	192.0	1.0														
276	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											EyesNotFound	192.0	1.0													-389.0	996.0
277	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																									EyesNotFound	192.0	1.0														
285	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																	Invalid	Invalid																									EyesNotFound	192.0	1.0														
292	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											Fixation	142.0	1.0	1228.0	652.0											-414.0	988.0
294	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1227.0	653.0	1227.0	653.0			0.19652	0.05601	-0.9789				2.93		Valid	Invalid	223.8	147.2	565.6				337.4	179.6																	Fixation	142.0	1.0	1228.0	652.0												
302	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1228.0	652.0	1228.0	652.0			0.19706	0.05541	-0.97883				2.93		Valid	Invalid	223.8	147.2	565.6				337.7	179.2																	Fixation	142.0	1.0	1228.0	652.0												
308	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											Fixation	142.0	1.0	1228.0	652.0											-430.0	981.0
310	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1231.0	651.0	1231.0	651.0			0.19836	0.05509	-0.97858				2.93		Valid	Invalid	223.8	147.2	565.7				338.5	179.0																	Fixation	142.0	1.0	1228.0	652.0												
319	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1230.0	651.0	1230.0	651.0			0.19807	0.05509	-0.97864				2.92		Valid	Invalid	223.8	147.2	565.7				338.3	179.0																	Fixation	142.0	1.0	1228.0	652.0												
324	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											Fixation	142.0	1.0	1228.0	652.0											-441.0	976.0
327	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1223.0	656.0	1223.0	656.0			0.19489	0.05736	-0.97915				2.92		Valid	Invalid	223.8	147.2	565.6				336.4	180.4																	Fixation	142.0	1.0	1228.0	652.0												
335	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1224.0	653.0	1224.0	653.0			0.19526	0.05611	-0.97914				2.92		Valid	Invalid	223.8	147.2	565.6				336.6	179.6																	Fixation	142.0	1.0	1228.0	652.0												
340	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											Fixation	142.0	1.0	1228.0	652.0											-458.0	968.0
344	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1224.0	653.0	1224.0	653.0			0.19544	0.05602	-0.97912				2.93		Valid	Invalid	223.8	147.2	565.6				336.7	179.6																	Fixation	142.0	1.0	1228.0	652.0												
352	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1231.0	649.0	1231.0	649.0			0.19827	0.05427	-0.97864				2.93		Valid	Invalid	223.8	147.2	565.7				338.4	178.6																	Fixation	142.0	1.0	1228.0	652.0												
356	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											Fixation	142.0	1.0	1228.0	652.0											-475.0	958.0
360	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1227.0	650.0	1227.0	650.0			0.19647	0.05473	-0.97898				2.93		Valid	Invalid	223.8	147.2	565.7				337.3	178.8																	Fixation	142.0	1.0	1228.0	652.0												
369	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1227.0	653.0	1227.0	653.0			0.19668	0.05591	-0.97887				2.93		Valid	Invalid	223.8	147.2	565.7				337.5	179.5																	Fixation	142.0	1.0	1228.0	652.0												
372	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											Fixation	142.0	1.0	1228.0	652.0											-485.0	953.0
377	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1225.0	655.0	1225.0	655.0			0.19568	0.05687	-0.97902				2.93		Valid	Invalid	223.8	147.2	565.7				336.9	180.1																	Fixation	142.0	1.0	1228.0	652.0												
385	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1228.0	653.0	1228.0	653.0			0.19717	0.05604	-0.97877				2.93		Valid	Invalid	223.8	147.2	565.7				337.8	179.6																	Fixation	142.0	1.0	1228.0	652.0												
388	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											Fixation	142.0	1.0	1228.0	652.0											-487.0	952.0
394	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1230.0	652.0	1230.0	652.0			0.19788	0.05544	-0.97866				2.93		Valid	Invalid	223.8	147.2	565.7				338.2	179.3																	Fixation	142.0	1.0	1228.0	652.0												
402	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1229.0	652.0	1229.0	652.0			0.19728	0.05569	-0.97876				2.93		Valid	Invalid	223.8	147.2	565.7				337.8	179.4																	Fixation	142.0	1.0	1228.0	652.0												
404	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											Fixation	142.0	1.0	1228.0	652.0											-490.0	951.0
410	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1228.0	655.0	1228.0	655.0			0.19717	0.05695	-0.97871				2.94		Valid	Invalid	223.8	147.2	565.7				337.8	180.1																	Fixation	142.0	1.0	1228.0	652.0												
419	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1232.0	649.0	1232.0	649.0			0.19881	0.05439	-0.97853				2.94		Valid	Invalid	223.8	147.2	565.9				338.8	178.6																	Fixation	142.0	1.0	1228.0	652.0												
420	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											Fixation	142.0	1.0	1228.0	652.0											-493.0	949.0
427	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1233.0	651.0	1233.0	651.0			0.19926	0.05498	-0.9784				2.94		Valid	Invalid	223.8	147.2	565.8				339.0	179.0																	Fixation	142.0	1.0	1228.0	652.0												
435	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1214.0	655.0	1214.0	655.0			0.19085	0.05688	-0.97997				2.95		Valid	Invalid	223.7	147.2	565.8				333.9	180.0																	Saccade	33.0	1.0														
436	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											Saccade	33.0	1.0													-496.0	947.0
444	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1135.0	659.0	1135.0	659.0			0.15419	0.05929	-0.98626				2.96		Valid	Invalid	223.5	147.1	566.1				312.0	181.1																	Saccade	33.0	1.0														
447	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											Saccade	33.0	1.0													-498.0	946.0
452	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1084.0	662.0	1084.0	662.0			0.13043	0.06119	-0.98957				2.96		Valid	Invalid	223.4	147.1	565.9				298.0	182.1																	Saccade	33.0	1.0														
460	Mouse	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35																																											Saccade	33.0	1.0													-504.0	940.0
460	Eye Tracker	Project19	Participant14	Recording11	297076	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.0	3.5	2.4	2.2	0.32	0.22	0.2	13	9	8	9.5	8.2	9.6	0.93	0.79	0.91	34	30	35			1028.0	676.0	1028.0	676.0			0.10428	0.06781	-0.99223				2.96		Valid	Invalid	223.3	147.2	565.8				282.7	185.9																	Saccade	33.0	1.0														
